GuestID,Status,RoomGroupID,CreatedDate,ArrivalDate,DepartureDate,RoomPrice,Channel,RoomNo,Country,Adults,Children,TotalPayment
1626,O,1,2019-05-10,2019-06-02,2019-06-04,170.88,online,632.0,cn,1,0,347.51
130720,O,1,2019-05-10,2019-06-10,2019-06-15,199.84,,401.0,id,0,0,1005.31
113462,O,2,2019-05-10,2019-06-17,2019-06-24,199.3,online,554.0,au,3,0,1402.65
131105,O,1,2019-05-10,2019-06-19,2019-06-20,235.14,online,238.0,us,1,0,248.63
132037,O,2,2019-05-10,2019-06-24,2019-06-27,188.94,online,556.0,fi,0,0,570.8
135094,O,1,2019-05-10,2019-07-24,2019-07-27,194.66,offline,433.0,kr,3,0,589.64
143835,O,1,2019-05-10,2019-12-06,2019-12-07,172.58,other,411.0,us,1,0,180.78
115000,O,2,2019-05-11,2019-05-14,2019-05-15,230.68,online,660.0,gb,1,0,238.61
128500,O,1,2019-05-11,2019-05-20,2019-05-21,171.66,other,213.0,us,1,0,176.83
128889,O,1,2019-05-11,2019-05-23,2019-05-26,275.24,,447.0,jp,1,0,834.28
6715,O,1,2019-05-11,2019-06-03,2019-06-05,216.73,other,517.0,us,1,0,435.25
113872,O,2,2019-05-11,2019-06-18,2019-06-21,194.65,offline,254.0,in,1,0,584.82
131979,O,1,2019-05-11,2019-06-27,2019-06-30,246.7,,711.0,us,2,0,751.78
71439,O,2,2019-05-11,2019-10-10,2019-10-11,255.24,online,762.0,gb,3,0,266.49
143174,O,1,2019-05-11,2019-11-01,2019-11-03,143.53,other,428.0,au,1,0,289.76
144286,O,2,2019-05-11,2020-01-08,2020-01-09,194.08,online,262.0,ca,3,0,194.55
51351,O,1,2019-05-12,2019-05-15,2019-05-16,257.36,online,528.0,it,1,0,263.78
62589,O,1,2019-05-12,2019-05-15,2019-05-16,197.14,other,740.0,gb,1,0,210.17
67282,O,1,2019-05-12,2019-05-15,2019-05-16,195.72,online,509.0,nz,3,0,195.73
21025,O,1,2019-05-12,2019-05-15,2019-05-16,242.12,,767.0,sg,0,0,243.7
128129,O,1,2019-05-12,2019-05-15,2019-05-16,257.43,,619.0,se,1,0,260.08
128375,O,1,2019-05-12,2019-05-15,2019-05-20,284.41,online,216.0,id,3,0,1430.38
128719,O,1,2019-05-12,2019-05-21,2019-05-24,234.12,online,302.0,cn,0,0,704.26
68275,O,1,2019-05-12,2019-05-21,2019-05-25,156.58,other,431.0,in,2,0,630.18
128916,O,2,2019-05-12,2019-05-21,2019-05-27,133.65,other,566.0,cn,1,0,807.47
110523,O,1,2019-05-12,2019-05-26,2019-05-27,212.23,,517.0,sg,1,0,213.06
129252,O,1,2019-05-12,2019-05-27,2019-05-28,247.24,,304.0,sg,2,0,252.46
117835,O,2,2019-05-12,2019-05-29,2019-06-02,137.67,other,550.0,cn,2,0,557.24
74003,O,1,2019-05-12,2019-05-29,2019-06-05,169.36,,561.0,cn,3,0,1189.98
129658,O,1,2019-05-12,2019-05-31,2019-06-04,175.19,online,210.0,ph,2,0,704.83
129966,O,2,2019-05-12,2019-06-06,2019-06-08,141.48,offline,762.0,sa,3,0,294.92
27819,O,1,2019-05-12,2019-07-08,2019-07-09,164.16,online,635.0,cn,0,0,176.38
133164,O,1,2019-05-12,2019-07-09,2019-07-10,136.58,other,731.0,th,1,0,142.98
133936,O,1,2019-05-12,2019-07-14,2019-07-15,194.03,online,377.0,in,1,0,200.61
144087,O,3,2019-05-12,2019-12-23,2019-12-30,99.04,,601.0,gb,0,1,700.06
128234,O,1,2019-05-13,2019-05-16,2019-05-17,154.74,online,427.0,cn,1,0,161.01
128395,O,1,2019-05-13,2019-05-16,2019-05-17,287.32,,467.0,us,2,0,294.5
44841,O,1,2019-05-13,2019-05-16,2019-05-17,282.59,online,430.0,ch,2,0,284.36
128690,O,2,2019-05-13,2019-05-18,2019-05-21,189.87,offline,460.0,kr,1,0,577.17
19671,O,1,2019-05-13,2019-05-22,2019-05-24,208.75,,263.0,kr,1,0,429.42
128769,O,1,2019-05-13,2019-05-23,2019-05-24,194.31,online,233.0,gb,0,0,207.83
79403,O,1,2019-05-13,2019-05-26,2019-05-29,223.7,,703.0,il,2,0,684.51
10598,O,1,2019-05-13,2019-05-27,2019-06-01,197.62,,647.0,gb,1,0,989.57
129055,O,1,2019-05-13,2019-05-29,2019-05-30,244.4,online,637.0,cn,1,0,251.02
38320,O,1,2019-05-13,2019-06-13,2019-06-18,170.87,,445.0,nz,1,0,855.29
130760,O,1,2019-05-13,2019-06-14,2019-06-15,194.01,online,236.0,in,1,0,200.85
29007,O,2,2019-05-13,2019-06-16,2019-06-20,205.22,offline,268.0,cn,1,0,823.31
113778,O,1,2019-05-13,2019-06-19,2019-06-21,202.14,offline,511.0,be,1,0,406.03
6654,O,1,2019-05-13,2019-07-05,2019-07-07,176.14,online,617.0,cn,3,0,354.02
137520,O,2,2019-05-13,2019-08-13,2019-08-15,266.53,online,666.0,jp,2,0,540.73
144296,O,1,2019-05-13,2020-01-07,2020-01-08,192.12,online,243.0,ch,3,0,193.73
128471,O,3,2019-05-14,2019-05-17,2019-05-18,235.67,offline,601.0,in,1,0,245.71
20328,O,2,2019-05-14,2019-05-17,2019-05-18,212.85,other,644.0,cn,1,0,213.23
128298,O,1,2019-05-14,2019-05-17,2019-05-18,233.18,other,575.0,nz,2,0,233.35
128708,O,2,2019-05-14,2019-05-22,2019-05-24,200.73,,752.0,th,2,0,402.95
129041,O,1,2019-05-14,2019-05-25,2019-05-26,226.84,other,637.0,gb,2,0,238.11
129418,O,2,2019-05-14,2019-05-26,2019-05-31,229.07,online,642.0,fr,2,0,1146.46
129283,O,1,2019-05-14,2019-05-26,2019-06-01,256.71,other,438.0,fr,0,0,1547.5
130012,O,1,2019-05-14,2019-06-03,2019-06-08,200.5,,341.0,in,2,0,1011.24
131094,O,2,2019-05-14,2019-06-17,2019-06-18,60.64,,656.0,,2,0,63.85
133146,O,1,2019-05-14,2019-07-06,2019-07-11,193.26,online,641.0,us,1,0,967.12
134147,O,1,2019-05-14,2019-07-11,2019-07-16,95.03,,707.0,at,2,0,478.87
78826,O,1,2019-05-14,2019-07-13,2019-07-14,183.04,online,618.0,kr,3,0,195.31
137453,O,1,2019-05-14,2019-08-14,2019-08-15,244.59,,406.0,jp,1,0,257.23
143800,R,1,2019-05-14,2020-03-16,2020-03-19,171.42,,,,2,0,524.53
128262,O,1,2019-05-15,2019-05-18,2019-05-19,159.43,offline,516.0,au,1,0,161.58
128059,O,1,2019-05-15,2019-05-18,2019-05-19,155.52,other,409.0,in,0,0,168.08
66060,O,2,2019-05-15,2019-05-18,2019-05-19,224.23,other,660.0,fr,2,0,236.48
56041,O,1,2019-05-15,2019-05-18,2019-05-19,216.2,offline,326.0,be,2,0,222.6
116992,O,1,2019-05-15,2019-05-18,2019-05-19,205.72,other,234.0,cn,2,0,206.64
65186,O,1,2019-05-15,2019-05-18,2019-05-31,227.77,,315.0,in,1,0,2973.4
128750,O,1,2019-05-15,2019-05-19,2019-05-28,242.35,online,207.0,gb,2,0,2186.33
40740,O,1,2019-05-15,2019-05-22,2019-05-24,217.83,,329.0,kr,0,0,440.92
68084,O,1,2019-05-15,2019-05-26,2019-05-28,175.76,online,371.0,pk,3,0,355.13
3571,O,1,2019-05-15,2019-05-31,2019-06-01,161.27,online,673.0,cn,2,0,169.92
129561,O,1,2019-05-15,2019-06-01,2019-06-02,222.81,,508.0,jp,0,0,236.02
37,O,1,2019-05-15,2019-06-01,2019-06-02,134.87,,720.0,sg,2,0,136.57
129825,O,2,2019-05-15,2019-06-02,2019-06-04,229.71,other,646.0,kr,1,0,462.5
129713,O,1,2019-05-15,2019-06-03,2019-06-04,217.85,,661.0,se,2,0,225.68
130629,O,1,2019-05-15,2019-06-11,2019-06-12,198.41,online,757.0,ru,1,0,206.97
130969,N,1,2019-05-15,2019-06-15,2019-06-20,186.43,other,730.0,,2,0,940.63
131306,O,1,2019-05-15,2019-06-17,2019-06-22,197.17,offline,336.0,au,1,0,988.26
131358,N,1,2019-05-15,2019-06-18,2019-07-06,175.02,,555.0,,0,0,3152.22
131931,O,1,2019-05-15,2019-06-21,2019-06-27,155.29,online,315.0,in,3,0,944.99
136333,O,1,2019-05-15,2019-08-01,2019-08-05,266.25,,612.0,gb,0,0,1073.0
60075,O,1,2019-05-16,2019-05-19,2019-05-20,229.41,,722.0,jp,2,0,236.12
15013,O,1,2019-05-16,2019-05-19,2019-05-20,205.4,online,430.0,cn,0,0,218.95
128597,O,2,2019-05-16,2019-05-19,2019-05-20,205.17,online,646.0,in,1,0,208.84
128895,O,1,2019-05-16,2019-05-19,2019-05-22,242.94,offline,304.0,cn,2,0,738.32
5901,O,2,2019-05-16,2019-05-25,2019-05-28,132.92,offline,770.0,cn,1,0,411.3
119780,O,1,2019-05-16,2019-05-26,2019-05-29,199.61,,615.0,jp,2,0,607.97
115287,O,1,2019-05-16,2019-05-26,2019-05-30,223.33,other,267.0,in,0,0,894.79
129189,O,1,2019-05-16,2019-05-29,2019-05-30,157.93,,665.0,jp,1,0,169.41
60184,O,1,2019-05-16,2019-06-01,2019-06-02,163.23,other,608.0,in,1,0,166.45
23214,O,1,2019-05-16,2019-06-06,2019-06-07,271.67,other,716.0,jp,0,0,276.99
128636,O,1,2019-05-16,2019-06-10,2019-06-11,187.07,online,317.0,gb,3,0,196.32
128071,O,1,2019-05-16,2019-06-10,2019-06-14,212.05,,405.0,my,1,0,858.61
113825,O,2,2019-05-16,2019-06-17,2019-06-20,200.02,offline,556.0,th,3,0,604.95
133098,O,1,2019-05-16,2019-07-06,2019-07-09,195.35,,509.0,ph,1,0,589.11
3695,O,1,2019-05-16,2019-09-21,2019-09-28,245.52,online,526.0,gb,3,0,1726.32
63251,O,1,2019-05-17,2019-05-20,2019-05-21,231.93,online,240.0,cz,2,0,234.97
62709,O,1,2019-05-17,2019-05-20,2019-05-21,158.22,,624.0,gb,2,0,165.11
128723,O,1,2019-05-17,2019-05-23,2019-05-25,193.21,,216.0,id,2,0,400.04
45927,O,2,2019-05-17,2019-05-25,2019-05-30,218.43,other,360.0,in,1,0,1103.43
125004,O,1,2019-05-17,2019-05-28,2019-05-30,240.26,,719.0,,2,0,493.29
58866,O,1,2019-05-17,2019-05-29,2019-06-07,241.01,other,317.0,gb,2,0,2175.17
10220,O,1,2019-05-17,2019-05-30,2019-06-02,131.8,other,312.0,au,3,0,400.26
15166,O,2,2019-05-17,2019-06-03,2019-06-08,162.78,other,548.0,cn,1,0,825.62
130149,O,1,2019-05-17,2019-06-03,2019-06-08,157.98,,747.0,kr,3,0,793.71
14575,O,1,2019-05-17,2019-06-06,2019-06-07,267.02,other,557.0,ca,1,0,272.31
25338,O,1,2019-05-17,2019-06-08,2019-06-12,154.28,offline,625.0,sg,0,0,630.12
130353,O,1,2019-05-17,2019-06-10,2019-06-11,186.1,online,706.0,cn,3,0,189.76
130397,O,1,2019-05-17,2019-06-19,2019-06-23,164.21,other,711.0,gb,2,0,659.42
98023,O,1,2019-05-17,2019-08-16,2019-08-20,177.57,other,418.0,kr,1,0,719.25
138840,O,1,2019-05-17,2019-08-22,2019-08-24,133.01,other,401.0,au,3,0,266.17
142270,O,2,2019-05-17,2019-10-05,2019-10-06,112.57,,646.0,us,1,0,124.37
143592,O,1,2019-05-17,2019-11-20,2019-11-24,164.43,offline,617.0,il,1,0,659.98
128340,O,1,2019-05-18,2019-05-21,2019-05-22,222.69,,449.0,ch,1,0,229.59
67173,O,1,2019-05-18,2019-05-21,2019-05-24,149.33,online,517.0,kr,1,0,451.99
128920,O,2,2019-05-18,2019-05-24,2019-05-26,190.88,offline,562.0,cn,1,0,390.16
57071,O,2,2019-05-18,2019-05-28,2019-05-29,239.81,other,770.0,de,2,0,250.66
23096,O,1,2019-05-18,2019-05-29,2019-06-01,190.46,,714.0,in,0,0,579.26
3325,O,1,2019-05-18,2019-05-30,2019-05-31,258.19,,751.0,cn,2,0,262.62
129381,O,1,2019-05-18,2019-05-31,2019-06-01,242.71,online,530.0,fr,3,0,254.3
129698,O,1,2019-05-18,2019-05-31,2019-06-07,149.11,,472.0,cn,3,0,1045.44
43326,O,1,2019-05-18,2019-06-02,2019-06-07,194.55,,512.0,jp,2,0,985.06
130281,O,1,2019-05-18,2019-06-03,2019-06-09,176.74,,334.0,jp,0,0,1066.38
130439,O,1,2019-05-18,2019-06-06,2019-06-11,197.13,online,276.0,de,2,0,994.48
130409,O,2,2019-05-18,2019-06-08,2019-06-09,208.44,,766.0,tw,3,0,221.88
110297,O,1,2019-05-18,2019-06-17,2019-06-20,258.79,offline,524.0,hk,3,0,779.63
133235,O,1,2019-05-18,2019-07-05,2019-07-08,179.27,offline,472.0,kr,1,0,549.92
98296,O,2,2019-05-18,2019-07-11,2019-07-12,101.35,,354.0,ph,3,0,112.78
137589,O,1,2019-05-18,2019-08-16,2019-08-17,185.56,other,214.0,au,1,0,193.38
144285,O,2,2019-05-18,2020-01-06,2020-01-07,181.94,online,250.0,ca,3,0,186.79
98368,O,2,2019-05-19,2019-05-22,2019-05-23,137.81,other,656.0,cn,2,0,146.23
20569,O,1,2019-05-19,2019-05-22,2019-05-23,249.49,,708.0,au,1,0,252.38
67425,O,1,2019-05-19,2019-05-22,2019-05-23,198.89,online,630.0,gb,1,0,201.5
63586,O,2,2019-05-19,2019-05-25,2019-06-04,221.33,,570.0,in,0,0,2218.91
128400,O,1,2019-05-19,2019-05-28,2019-05-30,238.0,online,469.0,au,1,0,486.03
129573,O,1,2019-05-19,2019-05-31,2019-06-03,96.42,,418.0,au,0,0,291.21
123373,O,1,2019-05-19,2019-06-05,2019-06-07,177.67,,467.0,my,2,0,360.25
16432,O,2,2019-05-19,2019-06-18,2019-06-20,165.95,other,460.0,il,2,0,341.55
57256,O,1,2019-05-19,2019-06-26,2019-06-29,239.34,,518.0,jp,1,0,729.16
138080,O,1,2019-05-19,2019-08-15,2019-08-21,144.79,online,523.0,cn,2,0,870.87
138292,O,1,2019-05-19,2019-08-16,2019-08-21,214.04,online,239.0,gb,2,0,1083.49
142694,O,2,2019-05-19,2019-10-14,2019-10-20,231.39,online,250.0,il,1,0,1397.86
144894,R,1,2019-05-19,2020-03-16,2020-03-17,213.56,online,,,1,0,214.92
128700,O,1,2019-05-20,2019-05-23,2019-05-24,218.72,,743.0,kr,2,0,220.49
128937,O,2,2019-05-20,2019-05-23,2019-05-25,99.92,,358.0,ph,1,0,208.85
129273,O,1,2019-05-20,2019-05-25,2019-05-31,209.59,,425.0,jp,1,0,1259.09
129035,O,1,2019-05-20,2019-05-26,2019-05-27,165.7,online,551.0,no,3,0,172.6
129323,O,1,2019-05-20,2019-05-28,2019-05-29,195.63,,434.0,jp,2,0,202.44
129588,O,1,2019-05-20,2019-05-29,2019-05-31,209.05,,720.0,my,2,0,421.83
66598,O,1,2019-05-20,2019-05-30,2019-06-02,130.28,offline,733.0,cn,3,0,396.65
129876,O,1,2019-05-20,2019-05-31,2019-06-03,169.24,,713.0,kr,0,0,509.84
68343,O,2,2019-05-20,2019-06-01,2019-06-02,184.96,,548.0,au,1,0,196.93
130127,O,1,2019-05-20,2019-06-06,2019-06-07,226.42,other,740.0,fr,1,0,231.29
22822,O,1,2019-05-20,2019-06-14,2019-06-15,193.12,,336.0,ca,0,0,202.01
113749,O,1,2019-05-20,2019-06-21,2019-06-22,235.93,online,208.0,au,1,0,242.99
132269,O,1,2019-05-20,2019-06-25,2019-06-30,90.08,,463.0,th,2,0,459.84
132182,O,2,2019-05-20,2019-06-26,2019-06-28,274.26,online,342.0,nz,2,0,552.54
131127,O,1,2019-05-20,2019-07-04,2019-07-06,189.43,other,233.0,gb,2,0,382.62
128850,O,2,2019-05-21,2019-05-24,2019-05-25,227.56,offline,456.0,in,2,0,231.06
128524,O,1,2019-05-21,2019-05-24,2019-05-25,198.22,,541.0,us,0,0,207.2
58320,O,1,2019-05-21,2019-05-24,2019-05-25,206.69,other,720.0,fi,2,0,215.89
30017,O,2,2019-05-21,2019-05-24,2019-05-25,162.5,other,764.0,in,2,0,162.54
57778,O,1,2019-05-21,2019-05-27,2019-07-09,200.3,,745.0,za,1,0,8616.71
129502,O,1,2019-05-21,2019-05-31,2019-06-02,268.8,,217.0,ph,0,0,542.1
109736,O,1,2019-05-21,2019-06-08,2019-06-09,213.1,,329.0,jp,0,0,214.29
67432,O,1,2019-05-21,2019-06-11,2019-06-21,228.3,,406.0,in,2,0,2290.11
102390,O,1,2019-05-21,2019-06-19,2019-06-24,235.63,online,710.0,us,0,0,1189.84
28011,O,1,2019-05-21,2019-07-14,2019-07-20,236.53,,557.0,cn,0,0,1428.48
136215,O,2,2019-05-21,2019-08-04,2019-08-05,90.74,,642.0,kr,2,0,94.03
137011,O,1,2019-05-21,2019-08-05,2019-08-12,202.7,online,722.0,gb,1,0,1430.74
141789,O,1,2019-05-21,2019-09-25,2019-09-28,247.48,online,403.0,au,2,0,746.32
142593,O,1,2019-05-21,2019-10-13,2019-10-15,182.72,,723.0,gb,1,0,377.84
67397,O,2,2019-05-22,2019-05-25,2019-05-26,178.32,other,544.0,cn,2,0,185.39
57229,O,1,2019-05-22,2019-05-25,2019-05-26,227.15,other,407.0,in,0,0,229.69
44343,O,1,2019-05-22,2019-05-25,2019-05-26,219.96,,721.0,my,2,0,231.32
128419,O,1,2019-05-22,2019-05-25,2019-05-26,305.22,online,627.0,fi,2,0,313.6
128334,O,1,2019-05-22,2019-05-25,2019-05-26,234.54,,367.0,sg,1,0,238.27
19911,O,1,2019-05-22,2019-05-28,2019-06-01,186.71,,710.0,au,2,0,754.25
65673,O,1,2019-05-22,2019-06-02,2019-06-03,216.24,other,276.0,hu,2,0,225.71
130948,O,1,2019-05-22,2019-06-17,2019-06-21,195.21,other,706.0,gb,1,0,787.64
135082,O,1,2019-05-22,2019-07-25,2019-07-31,219.38,,559.0,au,1,0,1322.76
135780,O,2,2019-05-22,2019-07-31,2019-08-01,287.87,online,560.0,fr,3,0,297.64
144635,O,1,2019-05-22,2020-01-30,2020-02-06,184.4,online,721.0,de,2,0,1293.97
144799,R,1,2019-05-22,2020-02-28,2020-03-02,188.98,other,,,3,0,571.26
121970,O,1,2019-05-23,2019-05-26,2019-05-27,243.79,,524.0,au,2,0,252.08
128434,O,1,2019-05-23,2019-05-26,2019-05-27,242.79,,407.0,us,2,0,244.64
65050,O,1,2019-05-23,2019-05-26,2019-05-28,165.14,other,516.0,in,1,0,330.95
96682,O,2,2019-05-23,2019-05-26,2019-05-29,145.07,online,350.0,cn,2,0,444.02
65247,O,1,2019-05-23,2019-05-30,2019-05-31,198.01,online,602.0,ie,2,0,199.47
129521,O,2,2019-05-23,2019-05-31,2019-06-02,186.01,online,370.0,vn,2,0,376.97
129969,O,1,2019-05-23,2019-06-01,2019-06-06,164.6,,467.0,gb,0,0,835.88
49756,O,1,2019-05-23,2019-06-06,2019-06-15,206.62,other,453.0,se,0,0,1865.51
130504,O,1,2019-05-23,2019-06-06,2019-06-20,196.61,other,317.0,gb,2,0,2759.31
67563,O,1,2019-05-23,2019-06-08,2019-06-13,176.38,,645.0,es,2,0,891.75
69691,O,2,2019-05-23,2019-06-16,2019-06-17,296.59,,658.0,kr,3,0,297.56
131926,O,1,2019-05-23,2019-06-21,2019-06-27,238.33,online,703.0,au,2,0,1437.6
131194,O,2,2019-05-23,2019-06-22,2019-06-23,199.92,online,564.0,kr,0,0,203.64
133659,O,2,2019-05-23,2019-07-10,2019-07-13,218.53,,754.0,us,3,0,656.22
78826,O,1,2019-05-23,2019-07-26,2019-08-04,155.94,offline,527.0,kr,1,0,1408.46
22896,O,1,2019-05-23,2019-08-17,2019-08-18,188.71,online,525.0,cn,2,0,191.18
126199,O,1,2019-05-23,2019-08-18,2019-08-23,207.31,online,439.0,at,1,0,1042.45
139962,O,2,2019-05-23,2019-08-30,2019-09-05,139.9,offline,656.0,ph,1,0,852.04
107325,O,1,2019-05-23,2019-11-22,2019-12-02,188.69,,308.0,de,2,0,1893.45
143732,O,2,2019-05-23,2019-11-26,2019-12-02,228.19,online,750.0,de,1,0,1372.41
144372,O,1,2019-05-23,2020-01-12,2020-01-13,148.14,online,673.0,ca,1,0,151.47
128988,O,1,2019-05-24,2019-05-27,2019-05-28,183.58,online,267.0,id,1,0,191.29
60331,O,1,2019-05-24,2019-05-27,2019-05-28,257.18,other,708.0,it,0,0,257.98
23096,O,1,2019-05-24,2019-05-31,2019-06-01,154.48,,714.0,in,2,0,165.66
4787,O,2,2019-05-24,2019-06-08,2019-06-14,147.86,other,262.0,cn,1,1,893.82
130876,O,2,2019-05-24,2019-06-13,2019-06-18,215.56,,748.0,us,4,0,1079.63
65002,O,1,2019-05-24,2019-06-17,2019-06-20,185.24,online,401.0,in,0,1,566.61
132088,O,2,2019-05-24,2019-06-25,2019-06-30,209.32,online,766.0,in,3,0,1060.32
6657,O,2,2019-05-24,2019-06-26,2019-06-30,171.68,other,244.0,cn,3,0,694.98
131995,O,1,2019-05-24,2019-06-27,2019-06-28,97.96,,247.0,ph,3,0,101.62
132269,O,2,2019-05-24,2019-06-28,2019-07-01,95.3,,462.0,th,1,0,298.86
132301,O,1,2019-05-24,2019-06-29,2019-06-30,203.62,,655.0,jp,2,0,208.19
135303,O,2,2019-05-24,2019-07-27,2019-07-29,242.71,online,350.0,fr,1,0,492.17
137014,O,1,2019-05-24,2019-08-08,2019-08-11,264.58,online,236.0,vn,2,0,799.64
137804,O,1,2019-05-24,2019-08-14,2019-08-17,177.3,other,309.0,gb,2,0,532.04
137538,O,1,2019-05-24,2019-08-16,2019-08-17,193.34,,301.0,au,1,0,197.24
144308,O,1,2019-05-24,2020-01-04,2020-01-07,154.67,other,230.0,au,2,0,471.24
30169,O,1,2019-05-25,2019-05-28,2019-05-29,149.51,,402.0,cn,0,0,158.92
64132,O,1,2019-05-25,2019-05-28,2019-05-29,211.37,other,447.0,de,2,0,213.56
62554,O,3,2019-05-25,2019-05-28,2019-05-29,189.06,other,501.0,fr,1,0,197.91
128924,O,1,2019-05-25,2019-05-28,2019-05-29,235.93,,702.0,jp,0,0,247.52
129502,O,1,2019-05-25,2019-05-28,2019-06-03,269.2,,216.0,my,1,0,1625.67
42512,O,1,2019-05-25,2019-05-30,2019-05-31,211.22,,432.0,mt,1,0,218.43
129675,O,1,2019-05-25,2019-06-01,2019-06-02,165.64,,613.0,gb,1,0,172.12
129751,O,1,2019-05-25,2019-06-07,2019-06-13,184.34,other,215.0,in,2,0,1112.16
114298,O,2,2019-05-25,2019-06-09,2019-06-12,169.26,online,546.0,kr,2,0,517.89
131196,O,2,2019-05-25,2019-06-18,2019-06-21,200.0,online,570.0,kr,0,0,612.58
131464,O,1,2019-05-25,2019-06-21,2019-06-22,256.89,,718.0,cn,1,0,261.94
133091,O,1,2019-05-25,2019-07-02,2019-07-22,228.15,,711.0,fr,2,0,4563.31
10218,O,1,2019-05-25,2019-07-06,2019-07-08,161.77,other,229.0,cn,3,0,331.54
83232,O,2,2019-05-25,2019-07-09,2019-07-10,218.29,,754.0,de,3,0,228.64
134917,O,1,2019-05-25,2019-07-19,2019-07-24,197.89,online,632.0,sg,3,0,1001.94
139284,O,1,2019-05-25,2019-08-27,2019-08-31,251.26,,574.0,nz,2,0,1011.85
128524,O,1,2019-05-26,2019-05-29,2019-05-30,251.6,,541.0,sg,2,0,258.56
44414,O,3,2019-05-26,2019-05-29,2019-05-30,192.92,online,701.0,de,2,0,194.78
128428,O,1,2019-05-26,2019-05-29,2019-05-30,161.43,other,325.0,in,1,0,165.83
41418,O,1,2019-05-26,2019-05-29,2019-05-31,163.79,,257.0,cn,0,0,341.2
129521,O,2,2019-05-26,2019-05-29,2019-06-01,191.89,online,368.0,vn,1,0,580.91
129981,O,2,2019-05-26,2019-05-31,2019-06-05,145.44,online,466.0,kr,2,0,730.92
129411,O,1,2019-05-26,2019-06-01,2019-06-03,133.9,online,761.0,tr,2,0,281.07
129474,O,1,2019-05-26,2019-06-01,2019-06-07,174.87,online,311.0,tw,2,0,1049.69
129698,O,1,2019-05-26,2019-06-01,2019-06-08,146.29,,367.0,cn,1,0,1036.45
62985,O,1,2019-05-26,2019-06-08,2019-06-09,274.46,online,749.0,sg,0,0,283.08
130662,O,2,2019-05-26,2019-06-08,2019-06-14,213.62,,756.0,us,2,0,1282.96
130738,O,1,2019-05-26,2019-06-11,2019-06-13,236.97,online,326.0,kr,2,0,483.01
111412,O,2,2019-05-26,2019-06-11,2019-06-14,220.86,other,764.0,ph,1,0,663.98
130720,O,1,2019-05-26,2019-06-11,2019-06-14,197.51,,403.0,sg,0,0,604.48
131810,O,1,2019-05-26,2019-06-24,2019-07-07,171.17,online,649.0,au,3,0,2234.38
134033,O,2,2019-05-26,2019-07-13,2019-07-16,218.71,other,752.0,jp,1,0,661.24
106243,O,2,2019-05-26,2019-07-19,2019-07-23,226.68,online,770.0,gb,3,0,919.94
135267,O,2,2019-05-26,2019-07-25,2019-07-29,302.84,,654.0,kr,2,0,1221.41
38608,O,1,2019-05-26,2019-08-18,2019-08-25,218.41,,518.0,it,1,0,1534.71
143807,O,1,2019-05-26,2019-12-08,2019-12-09,230.77,online,434.0,au,1,0,236.91
144115,O,2,2019-05-26,2019-12-22,2019-12-27,249.69,online,470.0,de,1,0,1257.45
128713,O,1,2019-05-27,2019-05-30,2019-05-31,213.5,other,513.0,id,1,0,223.56
129788,O,1,2019-05-27,2019-05-30,2019-06-06,144.99,offline,734.0,ph,2,0,1018.46
129761,O,1,2019-05-27,2019-06-01,2019-06-04,186.67,online,267.0,mn,2,0,569.24
31932,O,1,2019-05-27,2019-06-05,2019-06-08,160.71,,718.0,jp,1,0,494.59
66270,O,1,2019-05-27,2019-06-07,2019-06-08,163.7,other,273.0,in,2,0,164.92
130074,O,1,2019-05-27,2019-06-10,2019-06-12,221.47,other,709.0,de,1,0,448.48
65664,O,1,2019-05-27,2019-06-12,2019-06-14,202.48,,559.0,gb,2,0,415.41
130570,O,2,2019-05-27,2019-06-12,2019-06-15,224.14,other,368.0,ph,2,0,675.33
67264,O,1,2019-05-27,2019-06-16,2019-06-18,210.91,online,724.0,il,2,0,423.83
129800,O,2,2019-05-27,2019-07-14,2019-07-15,228.91,,356.0,jp,3,0,229.45
94558,O,1,2019-05-27,2019-07-16,2019-07-17,197.45,offline,725.0,cn,2,0,205.84
11863,O,2,2019-05-27,2019-07-18,2019-07-22,159.64,,348.0,kr,3,0,639.46
114565,O,1,2019-05-27,2019-09-14,2019-09-24,263.14,other,457.0,de,0,0,2644.18
143174,O,2,2019-05-27,2019-11-15,2019-11-19,135.98,other,750.0,au,0,0,556.03
10598,O,1,2019-05-28,2019-05-31,2019-06-01,216.25,,707.0,gb,0,0,219.07
39047,O,1,2019-05-28,2019-05-31,2019-06-01,216.89,other,704.0,it,0,0,225.66
129154,O,1,2019-05-28,2019-05-31,2019-06-01,215.2,other,757.0,in,0,0,224.59
129725,O,1,2019-05-28,2019-05-31,2019-06-01,205.59,,719.0,se,1,0,213.15
128882,O,1,2019-05-28,2019-05-31,2019-06-01,263.49,,510.0,jp,0,0,270.37
129363,O,1,2019-05-28,2019-05-31,2019-06-01,217.03,other,333.0,fr,2,0,222.72
129089,O,1,2019-05-28,2019-05-31,2019-06-01,185.53,,745.0,tw,3,0,197.62
129676,O,1,2019-05-28,2019-05-31,2019-06-02,174.85,online,757.0,jp,2,0,350.95
64379,O,1,2019-05-28,2019-06-02,2019-06-06,292.05,,624.0,in,1,0,1173.2
44343,O,1,2019-05-28,2019-06-04,2019-06-05,211.11,,465.0,my,0,0,212.7
131013,O,2,2019-05-28,2019-06-14,2019-06-16,57.77,,546.0,vn,2,0,119.82
